1129.485	2.305401	0
1132.871	2.305198	0
1136.259	2.304998	0
1139.647	2.3048	0
1143.035	2.304603	0
1146.425	2.304408	0
1149.814	2.304215	0
1153.205	2.304024	0
1156.596	2.303834	0
1159.988	2.303646	0
1163.38	2.30346	0
1166.773	2.303276	0
1170.167	2.303093	0
1173.561	2.302912	0
1176.956	2.302732	0
1180.352	2.302555	0
1183.748	2.302378	0
1187.145	2.302203	0
1190.542	2.30203	0
1193.94	2.301859	0
1197.339	2.301688	0
1200.738	2.30152	0
1204.138	2.301353	0
1207.539	2.301187	0
1210.94	2.301023	0
1214.342	2.30086	0
1217.744	2.300698	0
1221.147	2.300538	0
1224.551	2.30038	0
1227.955	2.300222	0
1231.36	2.300066	0
1234.766	2.299912	0
1238.172	2.299758	0
1241.579	2.299606	0
1244.987	2.299456	0
1248.395	2.299306	0
1251.804	2.299158	0
1255.213	2.299011	0
1258.623	2.298865	0
1262.034	2.298721	0
1265.445	2.298577	0
1268.857	2.298435	0
1272.27	2.298294	0
1275.683	2.298154	0
1279.097	2.298016	0
1282.511	2.297878	0
1285.926	2.297742	0
1289.342	2.297606	0
1292.758	2.297472	0
1296.175	2.297339	0
1299.593	2.297207	0
1303.011	2.297076	0
1306.43	2.296946	0
1309.849	2.296817	0
1313.269	2.296689	0
1316.69	2.296562	0
1320.112	2.296436	0
1323.534	2.296312	0
1326.956	2.296188	0
1330.38	2.296065	0
1333.803	2.295943	0
1337.228	2.295822	0
1340.653	2.295702	0
1344.079	2.295583	0
1347.505	2.295465	0
1350.932	2.295347	0
1354.36	2.295231	0
1357.788	2.295115	0
1361.217	2.295001	0
1364.647	2.294887	0
1368.077	2.294775	0
1371.508	2.294662	0
1374.939	2.294551	0
1378.372	2.294441	0
1381.804	2.294332	0
1385.238	2.294223	0
1388.672	2.294115	0
1392.106	2.294008	0
1395.542	2.293902	0
1398.977	2.293797	0
1402.414	2.293692	0
1405.851	2.293588	0
1409.289	2.293485	0
1412.727	2.293383	0
1416.166	2.293282	0
1419.606	2.293181	0
1423.046	2.293081	0
1426.487	2.292982	0
1429.929	2.292883	0
1433.371	2.292785	0
1436.814	2.292688	0
1440.257	2.292592	0
1443.701	2.292496	0
1447.146	2.292401	0
1450.591	2.292306	0
1454.037	2.292213	0
1457.484	2.29212	0
1460.931	2.292027	0
1464.379	2.291936	0
1467.827	2.291845	0
1471.276	2.291754	0
1474.726	2.291665	0
1478.177	2.291575	0
1481.628	2.291487	0
1485.079	2.291399	0
1488.531	2.291312	0
1491.984	2.291225	0
1495.438	2.291139	0
1498.892	2.291054	0
1502.347	2.290969	0
1505.802	2.290884	0
1509.258	2.290801	0
1512.715	2.290718	0
1516.172	2.290635	0
1519.63	2.290553	0
